client_id,number_contacts,contact_duration,pdays,previous,previous_outcome,campaign_outcome,campaign_id
6239,1,453,999,0,not available,no,6692
6240,1,198,999,0,not available,no,6438
6241,1,389,999,0,not available,no,6630
6242,2,120,999,0,not available,no,6362
6243,8,146,999,0,not available,no,6389
6244,1,27,999,0,not available,no,6271
6245,3,40,999,0,not available,no,6285
6246,2,92,999,0,not available,no,6338
6247,3,324,999,0,not available,no,6571
6248,1,436,999,0,not available,no,6684
6249,4,59,999,0,not available,no,6308
6250,2,100,999,0,not available,no,6350
6251,4,0,999,0,not available,no,6251
6252,2,93,999,0,not available,no,6345
6253,2,364,999,0,not available,no,6617
6254,3,111,999,0,not available,no,6365
6255,2,466,999,0,not available,no,6721
6256,2,345,999,0,not available,no,6601
6257,2,294,999,0,not available,no,6551
6258,2,241,999,0,not available,no,6499
6259,2,233,999,0,not available,no,6492
6260,2,149,999,0,not available,no,6409
6261,2,304,999,0,not available,no,6565
6262,2,134,999,0,not available,no,6396
6263,2,355,999,0,not available,no,6618
6264,3,953,999,0,not available,no,7217
6265,2,427,999,0,not available,no,6692
6266,2,100,999,0,not available,no,6366
6267,2,121,999,0,not available,no,6388
6268,2,22,999,0,not available,no,6290
6269,11,477,999,0,not available,no,6746
6270,8,30,999,0,not available,no,6300
6271,3,160,999,0,not available,no,6431
6272,2,136,999,0,not available,no,6408
6273,2,305,999,0,not available,no,6578
6274,1,123,999,0,not available,no,6397
6275,2,103,999,0,not available,no,6378
6276,2,8,999,0,not available,no,6284
6277,1,267,999,0,not available,no,6544
6278,2,399,999,0,not available,no,6677
6279,2,315,999,0,not available,no,6594
6280,2,3094,999,0,not available,yes,9374
6281,1,64,999,0,not available,no,6345
6282,1,3,999,0,not available,no,6285
6283,10,269,999,0,not available,no,6552
6284,5,159,999,0,not available,no,6443
6285,3,182,999,0,not available,no,6467
6286,2,185,999,0,not available,no,6471
6287,6,359,999,0,not available,no,6646
6288,2,89,999,0,not available,no,6377
6289,2,220,999,0,not available,no,6509
6290,5,179,999,0,not available,no,6469
6291,5,151,999,0,not available,no,6442
6292,2,66,999,0,not available,no,6358
6293,5,135,999,0,not available,no,6428
6294,2,166,999,0,not available,no,6460
6295,6,132,999,0,not available,no,6427
6296,3,141,999,0,not available,no,6437
6297,2,265,999,0,not available,no,6562
6298,3,87,999,0,not available,no,6385
6299,2,452,999,0,not available,no,6751
6300,2,62,999,0,not available,no,6362
6301,2,348,999,0,not available,no,6649
6302,3,354,999,0,not available,no,6656
6303,2,153,999,0,not available,no,6456
6304,4,54,999,0,not available,no,6358
6305,5,89,999,0,not available,no,6394
6306,3,132,999,0,not available,no,6438
6307,2,580,999,0,not available,no,6887
6308,6,99,999,0,not available,no,6407
6309,3,34,999,0,not available,no,6343
6310,3,72,999,0,not available,no,6382
6311,2,99,999,0,not available,no,6410
6312,5,175,999,0,not available,no,6487
6313,2,290,999,0,not available,no,6603
6314,5,591,999,0,not available,no,6905
6315,10,336,999,0,not available,no,6651
6316,2,29,999,0,not available,no,6345
6317,4,266,999,0,not available,no,6583
6318,2,45,999,0,not available,no,6363
6319,3,298,999,0,not available,no,6617
6320,2,1043,999,0,not available,no,7363
6321,3,83,999,0,not available,no,6404
6322,2,282,999,0,not available,no,6604
6323,2,209,999,0,not available,no,6532
6324,2,106,999,0,not available,no,6430
6325,2,157,999,0,not available,no,6482
6326,2,197,999,0,not available,no,6523
6327,2,257,999,0,not available,no,6584
6328,4,42,999,0,not available,no,6370
6329,5,319,999,0,not available,no,6648
6330,2,371,999,0,not available,no,6701
6331,3,383,999,0,not available,no,6714
6332,2,110,999,0,not available,no,6442
6333,2,88,999,0,not available,no,6421
6334,5,97,999,0,not available,no,6431
6335,3,335,999,0,not available,no,6670
6336,10,15,999,0,not available,no,6351
6337,4,4,999,0,not available,no,6341
6338,3,5,999,0,not available,no,6343
6339,3,178,999,0,not available,no,6517
6340,5,256,999,0,not available,no,6596
6341,1,284,999,0,not available,no,6625
6342,1,264,999,0,not available,no,6606
6343,2,124,999,0,not available,no,6467
6344,1,239,999,0,not available,no,6583
6345,19,20,999,0,not available,no,6365
6346,13,15,999,0,not available,no,6361
6347,9,98,999,0,not available,no,6445
6348,4,112,999,0,not available,no,6460
6349,4,350,999,0,not available,no,6699
6350,3,240,999,0,not available,no,6590
6351,2,127,999,0,not available,no,6478
6352,2,157,999,0,not available,no,6509
6353,2,337,999,0,not available,no,6690
6354,7,662,999,0,not available,no,7016
6355,2,124,999,0,not available,no,6479
6356,2,165,999,0,not available,no,6521
6357,9,63,999,0,not available,no,6420
6358,3,101,999,0,not available,no,6459
6359,2,133,999,0,not available,no,6492
6360,5,145,999,0,not available,no,6505
6361,2,110,999,0,not available,no,6471
6362,6,858,999,0,not available,yes,7220
6363,3,349,999,0,not available,no,6712
6364,2,371,999,0,not available,no,6735
6365,6,676,999,0,not available,no,7041
6366,4,197,999,0,not available,no,6563
6367,4,235,999,0,not available,no,6602
6368,8,205,999,0,not available,no,6573
6369,2,291,999,0,not available,no,6660
6370,2,132,999,0,not available,no,6502
6371,3,165,999,0,not available,no,6536
6372,3,196,999,0,not available,no,6568
6373,2,177,999,0,not available,no,6550
6374,3,547,999,0,not available,no,6921
6375,2,62,999,0,not available,no,6437
6376,3,398,999,0,not available,no,6774
6377,4,342,999,0,not available,no,6719
6378,2,198,999,0,not available,no,6576
6379,4,77,999,0,not available,no,6456
6380,3,160,999,0,not available,no,6540
6381,4,352,999,0,not available,no,6733
6382,3,112,999,0,not available,no,6494
6383,4,90,999,0,not available,no,6473
6384,16,22,999,0,not available,no,6406
6385,3,230,999,0,not available,no,6615
6386,2,206,999,0,not available,no,6592
6387,8,143,999,0,not available,no,6530
6388,3,102,999,0,not available,no,6490
6389,3,224,999,0,not available,no,6613
6390,5,73,999,0,not available,no,6463
6391,3,42,999,0,not available,no,6433
6392,5,43,999,0,not available,no,6435
6393,7,144,999,0,not available,no,6537
6394,8,1224,999,0,not available,no,7618
6395,5,306,999,0,not available,no,6701
6396,3,50,999,0,not available,no,6446
6397,8,132,999,0,not available,no,6529
6398,3,108,999,0,not available,no,6506
6399,4,265,999,0,not available,no,6664
6400,2,107,999,0,not available,no,6507
6401,3,167,999,0,not available,no,6568
6402,2,145,999,0,not available,no,6547
6403,4,20,999,0,not available,no,6423
6404,2,141,999,0,not available,no,6545
6405,3,346,999,0,not available,no,6751
6406,2,1168,999,0,not available,no,7574
6407,13,17,999,0,not available,no,6424
6408,3,74,999,0,not available,no,6482
6409,2,78,999,0,not available,no,6487
6410,12,125,999,0,not available,no,6535
6411,3,153,999,0,not available,no,6564
6412,2,61,999,0,not available,no,6473
6413,6,318,999,0,not available,no,6731
6414,9,228,999,0,not available,no,6642
6415,7,189,999,0,not available,no,6604
6416,1,121,999,0,not available,no,6537
6417,2,110,999,0,not available,no,6527
6418,2,372,999,0,not available,no,6790
6419,1,223,999,0,not available,no,6642
6420,6,117,999,0,not available,no,6537
6421,1,64,999,0,not available,no,6485
6422,2,507,999,0,not available,no,6929
6423,1,201,999,0,not available,no,6624
6424,3,91,999,0,not available,no,6515
6425,8,230,999,0,not available,no,6655
6426,2,249,999,0,not available,no,6675
6427,1,152,999,0,not available,no,6579
6428,1,551,999,0,not available,no,6979
6429,2,215,999,0,not available,no,6644
6430,1,617,999,0,not available,no,7047
6431,1,332,999,0,not available,no,6763
6432,1,198,999,0,not available,no,6630
6433,2,938,999,0,not available,yes,7371
6434,1,385,999,0,not available,no,6819
6435,2,181,999,0,not available,no,6616
6436,1,193,999,0,not available,no,6629
6437,4,195,999,0,not available,no,6632
6438,1,254,999,0,not available,no,6692
6439,3,198,999,0,not available,no,6637
6440,6,79,999,0,not available,no,6519
6441,3,95,999,0,not available,no,6536
6442,2,130,999,0,not available,no,6572
6443,3,190,999,0,not available,no,6633
6444,1,454,999,0,not available,no,6898
6445,1,102,999,0,not available,no,6547
6446,1,185,999,0,not available,no,6631
6447,2,231,999,0,not available,no,6678
6448,1,189,999,0,not available,no,6637
6449,1,132,999,0,not available,no,6581
6450,4,103,999,0,not available,no,6553
6451,3,114,999,0,not available,no,6565
6452,2,176,999,0,not available,no,6628
6453,1,738,999,0,not available,no,7191
6454,3,283,999,0,not available,no,6737
6455,2,224,999,0,not available,no,6679
6456,1,519,999,0,not available,no,6975
6457,1,593,999,0,not available,no,7050
6458,2,128,999,0,not available,no,6586
6459,2,480,999,0,not available,no,6939
6460,2,177,999,0,not available,no,6637
6461,1,102,999,0,not available,no,6563
6462,3,49,999,0,not available,no,6511
6463,2,88,999,0,not available,no,6551
6464,1,124,999,0,not available,no,6588
6465,3,199,999,0,not available,no,6664
6466,3,576,999,0,not available,yes,7042
6467,1,58,999,0,not available,no,6525
6468,6,261,999,0,not available,no,6729
6469,1,430,999,0,not available,no,6899
6470,2,674,999,0,not available,no,7144
6471,7,112,999,0,not available,no,6583
6472,6,248,999,0,not available,no,6720
6473,1,350,999,0,not available,no,6823
6474,1,252,999,0,not available,no,6726
6475,1,147,999,0,not available,no,6622
6476,2,141,999,0,not available,no,6617
6477,2,256,999,0,not available,no,6733
6478,1,163,999,0,not available,no,6641
6479,1,125,999,0,not available,no,6604
6480,3,195,999,0,not available,no,6675
6481,1,61,999,0,not available,no,6542
6482,3,95,999,0,not available,no,6577
6483,1,166,999,0,not available,no,6649
6484,1,39,999,0,not available,no,6523
6485,2,861,999,0,not available,no,7346
6486,1,212,999,0,not available,no,6698
6487,1,55,999,0,not available,no,6542
6488,2,209,999,0,not available,no,6697
6489,1,68,999,0,not available,no,6557
6490,1,181,999,0,not available,no,6671
6491,1,136,999,0,not available,no,6627
6492,1,390,999,0,not available,no,6882
6493,1,373,999,0,not available,no,6866
6494,1,44,999,0,not available,no,6538
6495,1,571,999,0,not available,no,7066
6496,2,199,999,0,not available,no,6695
6497,1,582,999,0,not available,no,7079
6498,1,210,999,0,not available,no,6708
6499,1,222,999,0,not available,no,6721
6500,1,217,999,0,not available,no,6717
6501,1,85,999,0,not available,no,6586
6502,1,396,999,0,not available,no,6898
6503,1,58,999,0,not available,no,6561
6504,1,263,999,0,not available,no,6767
6505,1,160,999,0,not available,no,6665
6506,1,94,999,0,not available,no,6600
6507,1,210,999,0,not available,no,6717
6508,1,418,999,0,not available,no,6926
6509,4,64,999,0,not available,no,6573
6510,1,181,999,0,not available,no,6691
6511,1,140,999,0,not available,no,6651
6512,6,171,999,0,not available,no,6683
6513,1,223,999,0,not available,no,6736
6514,1,204,999,0,not available,no,6718
6515,2,52,999,0,not available,no,6567
6516,1,199,999,0,not available,no,6715
6517,1,195,999,0,not available,no,6712
6518,1,139,999,0,not available,no,6657
6519,2,63,999,0,not available,no,6582
6520,2,543,999,0,not available,yes,7063
6521,3,154,999,0,not available,no,6675
6522,10,226,999,0,not available,no,6748
6523,1,141,999,0,not available,no,6664
6524,1,165,999,0,not available,no,6689
6525,1,156,999,0,not available,no,6681
6526,5,99,999,0,not available,no,6625
6527,1,297,999,0,not available,no,6824
6528,1,174,999,0,not available,no,6702
6529,3,62,999,0,not available,no,6591
6530,1,221,999,0,not available,no,6751
6531,4,1479,999,0,not available,yes,8010
6532,4,104,999,0,not available,no,6636
6533,1,136,999,0,not available,no,6669
6534,21,21,999,0,not available,no,6555
6535,18,72,999,0,not available,no,6607
6536,2,125,999,0,not available,no,6661
6537,1,307,999,0,not available,no,6844
6538,2,154,999,0,not available,no,6692
6539,1,357,999,0,not available,no,6896
6540,1,236,999,0,not available,no,6776
6541,2,202,999,0,not available,no,6743
6542,2,227,999,0,not available,no,6769
6543,1,166,999,0,not available,no,6709
6544,2,143,999,0,not available,no,6687
6545,5,119,999,0,not available,no,6664
6546,1,268,999,0,not available,no,6814
6547,1,507,999,0,not available,no,7054
6548,4,126,999,0,not available,no,6674
6549,1,268,999,0,not available,no,6817
6550,1,386,999,0,not available,no,6936
6551,2,313,999,0,not available,no,6864
6552,1,63,999,0,not available,no,6615
6553,1,87,999,0,not available,no,6640
6554,1,75,999,0,not available,no,6629
6555,1,89,999,0,not available,no,6644
6556,5,96,999,0,not available,no,6652
6557,1,209,999,0,not available,no,6766
6558,1,181,999,0,not available,no,6739
6559,4,173,999,0,not available,no,6732
6560,2,439,999,0,not available,no,6999
6561,1,119,999,0,not available,no,6680
6562,1,713,999,0,not available,no,7275
6563,1,202,999,0,not available,no,6765
6564,1,72,999,0,not available,no,6636
6565,4,78,999,0,not available,no,6643
6566,1,217,999,0,not available,no,6783
6567,1,392,999,0,not available,no,6959
6568,1,188,999,0,not available,no,6756
6569,1,130,999,0,not available,no,6699
6570,3,151,999,0,not available,no,6721
6571,2,211,999,0,not available,no,6782
6572,11,249,999,0,not available,no,6821
6573,1,1210,999,0,not available,no,7783
6574,1,27,999,0,not available,no,6601
6575,1,680,999,0,not available,no,7255
6576,1,206,999,0,not available,no,6782
6577,1,227,999,0,not available,no,6804
6578,1,124,999,0,not available,no,6702
6579,7,66,999,0,not available,no,6645
6580,2,821,999,0,not available,no,7401
6581,3,189,999,0,not available,no,6770
6582,1,352,999,0,not available,no,6934
6583,1,126,999,0,not available,no,6709
6584,2,565,999,0,not available,no,7149
6585,2,615,999,0,not available,yes,7200
6586,3,167,999,0,not available,no,6753
6587,4,211,999,0,not available,no,6798
6588,3,742,999,0,not available,no,7330
6589,1,134,999,0,not available,no,6723
6590,1,615,999,0,not available,no,7205
6591,2,143,999,0,not available,no,6734
6592,2,497,999,0,not available,no,7089
6593,4,105,999,0,not available,no,6698
6594,1,213,999,0,not available,no,6807
6595,1,294,999,0,not available,no,6889
6596,1,289,999,0,not available,no,6885
6597,1,461,999,0,not available,no,7058
6598,1,162,999,0,not available,no,6760
6599,1,207,999,0,not available,no,6806
6600,1,185,999,0,not available,no,6785
6601,1,399,999,0,not available,no,7000
6602,2,67,999,0,not available,no,6669
6603,2,85,999,0,not available,no,6688
6604,1,317,999,0,not available,no,6921
6605,1,507,999,0,not available,yes,7112
6606,1,1183,999,0,not available,yes,7789
6607,1,302,999,0,not available,no,6909
6608,2,344,999,0,not available,no,6952
6609,4,8,999,0,not available,no,6617
6610,1,489,999,0,not available,no,7099
6611,1,328,999,0,not available,no,6939
6612,1,201,999,0,not available,no,6813
6613,2,117,999,0,not available,no,6730
6614,1,226,999,0,not available,no,6840
6615,2,97,999,0,not available,no,6712
6616,1,438,999,0,not available,no,7054
6617,1,174,999,0,not available,no,6791
6618,1,675,999,0,not available,no,7293
6619,18,123,999,0,not available,no,6742
6620,2,257,999,0,not available,no,6877
6621,2,266,999,0,not available,no,6887
6622,2,195,999,0,not available,no,6817
6623,3,145,999,0,not available,no,6768
6624,4,232,999,0,not available,no,6856
6625,2,97,999,0,not available,no,6722
6626,3,91,999,0,not available,no,6717
6627,2,83,999,0,not available,no,6710
6628,2,314,999,0,not available,no,6942
6629,2,694,999,0,not available,yes,7323
6630,1,146,999,0,not available,no,6776
6631,2,149,999,0,not available,no,6780
6632,2,591,999,0,not available,no,7223
6633,3,288,999,0,not available,no,6921
6634,1,36,999,0,not available,no,6670
